n,kappa,h,ref,seed,method,group_first,energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,joint_pass,state_pass,observable_pass,seconds,nfev,nit,stop,archive,cnots,optimizer_success,raw_append_round_counter,pool_gradient_rounds,pool_derivatives,pool_parameter_shift_energy_evaluations,reoptimization_parameter_shift_energy_evaluations,optimizer_energy_evaluations,hardware_two_basis_circuit_evaluations_upper_bound,actual_hardware_executions,scope
8,0.975,1.25,plus,11,fixed,heldout,-11.236819339584487,0.11286676054070788,0.7786398900000467,0.3802611255566353,0.12656793172513847,0.08239216386541892,False,False,False,0.0044615420047193766,10,8,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d05d4a589d7a5bbad68777ea4b77d3c819e35118e160851e7fc4e39ebbee0d69.npz,16,True,48,0,0,0,160,10,340,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.05,1.7,antiphase,11,cost,map,-14.754816961453676,8.382573039855679e-05,0.9999337713327253,0.004064742066890163,0.00216809755250974,0.0004514133163358025,True,True,True,5.559166041988647,7815,7403,budget,results/stage4_upgrade_v1/adaptive/cache/d08452608fb4948e3814103f429b0475309f32fed5a7e664b115528adad68c76.npz,64,True,2544,53,2544,5088,660124,7815,1346054,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,1.2,antiphase,11,cost,map,-10.971330776255957,3.566853952552407e-05,0.9999717131847256,0.0005377650096570624,0.00023511934482389751,0.00011570133817018213,True,True,True,7.822028416994726,8665,8199,budget,results/stage4_upgrade_v1/adaptive/cache/d0a5a7ab09df5047d28a47b1984248052f7c3bfac2170c488aee18f30ec1d774.npz,96,False,2640,55,2640,5280,752454,8665,1532798,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,0.5,antiphase,11,cost,map,-6.3087309590605205,0.0003269047295746397,0.9991604306574735,0.014163915436403385,0.0047433126893051125,0.002030600916537284,True,True,True,4.8644200829730835,6555,6175,budget,results/stage4_upgrade_v1/adaptive/cache/d0ea2d05f5718f83e84cd19c2a619cae6fc9484d63d04fa0b0b7e2d191eb6703.npz,128,True,2880,60,2880,5760,600926,6555,1226482,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,1.7,antiphase,11,cost,map,-14.689078512500943,3.2154787882099356e-05,0.9999816048274122,0.0004582159930250629,0.0001931622672488309,8.718613089586658e-05,True,True,True,8.71690154101816,10446,9854,budget,results/stage4_upgrade_v1/adaptive/cache/d0fbf696ce222e9845fd2ed3b3dae86288a4b621d5de42eef7001da681551861.npz,96,False,2640,55,2640,5280,883352,10446,1798156,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,0.7,antiphase,11,cost,map,-8.384540140020015,3.578279579974364e-06,0.9999958369067808,0.00019569479890957364,8.936095376455011e-05,1.976819749160974e-05,True,True,True,2.717805791995488,4093,3818,budget,results/stage4_upgrade_v1/adaptive/cache/d10a9b5dfd70a4224a7b05d45208ebc89ea3142d45377d241fbe1071bb55b197.npz,128,True,2448,51,2448,4896,323980,4093,665938,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.3,1.9,plus,11,cost,n12,-24.22124401760877,2.583149454012575e-05,0.9999662153068032,0.0015431146981338545,0.0005266132025065068,4.38901520714019e-05,True,True,True,24.9352965830185,6952,6451,budget,results/stage4_upgrade_v1/adaptive/cache/d12d029958ba13999f5c88a8c993fa30cad3a34bcbdc4ec7b9bd29982504f760.npz,96,True,4392,61,4392,8784,670516,6952,1372504,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.65,0.1,ghz,11,cost,map,-5.23095043869054,2.9913371933143473e-05,0.5001496630452141,0.0001969495857426784,6.562834880974311e-05,0.0012287668571341337,False,False,True,3.8559127080079634,6766,6348,budget,results/stage4_upgrade_v1/adaptive/cache/d136a0f83804f11e69307d2d742d0f87b3a255df38d04b19bd93802cbe1a4796.npz,127,True,2304,48,2304,4608,480058,6766,982864,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,1.8,antiphase,11,cost,map,-15.394024341540256,6.939885589751782e-06,0.9999961101178272,0.00027996604585708157,0.00011470390131113062,1.707043609056047e-05,True,True,True,4.621624166000402,8125,7646,budget,results/stage4_upgrade_v1/adaptive/cache/d15afe089740bf4e53be98364e7f43837e915f49b790ffcf26f7c19a0be9baa9.npz,96,True,2688,56,2688,5376,731370,8125,1489742,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,1.8,plus,11,cost,map,-15.391073684280233,1.7966178582629055e-06,0.999999028395157,0.0001986400167213291,5.243200325380504e-05,6.106756968771165e-06,True,True,True,5.625792916980572,11192,10534,budget,results/stage4_upgrade_v1/adaptive/cache/d187f5bf654069e049f19bb503a74b5bb3619b85ca311de2d4fdb55743a716a4.npz,96,False,2688,56,2688,5376,941474,11192,1916084,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.2,plus,23,fixed,development,-4.395861799916122,0.16509360274541596,0.16347828771478412,0.9760420213325038,0.7300510645635181,0.3525831773048653,False,False,False,0.005001459008781239,29,24,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d1a39cbc1ba431d4a2b9c09f01a5a871dc9ad40cd4f0890870694a1be95d1235.npz,16,True,48,0,0,0,464,29,986,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.6,0.1,antiphase,11,cost,map,-4.833678213372842,4.048354189833958e-05,0.9995128674264346,0.0008289204724500898,0.0002956254781518175,0.0018038540585534335,True,True,True,1.8897604579979088,2920,2692,budget,results/stage4_upgrade_v1/adaptive/cache/d1b4581b77065b27f3fa12784606a9151c762c73f43ade9b8dc840ce00060d61.npz,32,True,2160,45,2160,4320,212624,2920,439728,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,0.8,ghz,11,cost,map,-8.183230381737324,9.408182342207638e-05,0.9998735962700239,0.004232063302520767,0.0017107619166136512,0.00039854754429324846,True,True,True,5.681299082993064,10465,9962,budget,results/stage4_upgrade_v1/adaptive/cache/d1b79da4600784d0425a3a6f3c6af6d3ab4c6b0c3c0ac2a7522b8990be286679.npz,95,False,2736,57,2736,5472,909530,10465,1850934,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.675,0.35,plus,11,gradient,heldout,-5.821736407701988,0.0031340777093865624,0.9632355961241039,0.09166260890601974,0.028242845566143926,0.045276346331453665,False,False,False,1.7444426669972017,3520,3255,budget,results/stage4_upgrade_v1/adaptive/cache/d1be82c737d631350c8feb1959b0ca40bc7684581ff8d81e8da263a1e886e46e.npz,128,True,2208,46,2208,4416,255500,3520,526872,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.25,0.9,ghz,11,cost,map,-8.941238717958864,3.851609271365852e-05,0.9999453982681047,0.0024992049183286125,0.0012702401222831061,0.0006122071459657707,True,True,True,2.532747916993685,5656,5341,budget,results/stage4_upgrade_v1/adaptive/cache/d1d45b208d38e956439076ecc9e846fa27b65f6869dd5f05a84d6797835aa11a.npz,63,True,2400,50,2400,4800,457190,5656,935292,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.175,1.25,plus,11,fixed,heldout,-11.297763265897796,0.013218957304682366,0.974792011709156,0.11334160886737712,0.06275314781164554,0.03241821416673041,False,False,False,0.004221750015858561,10,8,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d1ea09b95a0181cd1eaa0755c808caa218d2aeafdbd25fb7d845cf9f30c8b9ff.npz,16,True,48,0,0,0,160,10,340,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.4,ghz,11,cost,map,-5.748378654956047,0.001095813891900499,0.9970845866973429,0.03098269122859637,0.007967283409376247,0.0063314456378639195,False,True,False,3.8605733749864157,5281,4946,budget,results/stage4_upgrade_v1/adaptive/cache/d1ec2a7f2c22a052b13fd58579537ab49c4b0fdce77370fb1f1506559b716f4d.npz,127,True,2640,55,2640,5280,447354,5281,915830,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.2,plus,11,fixed,development,-4.602647230723393,0.4346944160484951,0.14416672902237265,0.9898457026602787,0.7201975822083836,0.4100485742481821,False,False,False,0.0035441250074654818,17,16,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d1ee12fd87fc4879a5256faa7d8ad178af97231e9752099a2e3d4fae8800b724.npz,16,True,48,0,0,0,272,17,578,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.025,0.35,antiphase,11,cost,heldout,-8.05331618827941,3.565514521586266e-05,0.999904305630432,0.000393984082655785,0.00027832914939740494,0.0006603772138130404,True,True,True,0.44001449999632314,1588,1414,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/d1ef23d3fd740ac563e95b025b9a1575f21ab47014cf9a435656570228a8863c.npz,64,True,1872,40,1920,3840,92456,1588,195768,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.6,antiphase,11,fixed,development,-6.399999999999997,0.14757612956904254,0.4979944003938477,0.42904054145433657,0.14243442013757424,0.595289463196708,False,False,False,0.0021855410013813525,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d1fda201a9b8cadaaba579085d4e3b4f16dce6bd601781f5fd62394172da532e.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,1.3,ghz,11,cost,map,-11.67963925538644,4.366740153916027e-06,0.9999969369804907,0.00018192575405214656,8.283902316089109e-05,1.319414967138055e-05,True,True,True,4.158032290986739,8617,8136,budget,results/stage4_upgrade_v1/adaptive/cache/d23e81491c4a0bd739798720496cba16e5a8b4007ce6c07e5f7dd9d0f6ea6a66.npz,127,False,2544,53,2544,5088,719614,8617,1466638,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.2,0.7,ghz,11,cost,map,-7.872497954179728,1.7728081037171606e-05,0.9999755921235558,0.0016346478786825047,0.0005447099754767315,0.0001691995895496401,True,True,True,1.7932421249861363,4129,3835,budget,results/stage4_upgrade_v1/adaptive/cache/d27461f533d651bcfeffe9657944d5ebc6dab29117c412c6ce0fec378ce2b149.npz,127,False,2256,47,2256,4512,310164,4129,637610,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.325,1.25,plus,11,fixed,heldout,-11.284141323616073,0.004528511917224698,0.9929423509916443,0.04639433088228912,0.01697417495559539,0.010619851835463434,False,True,False,0.0037248749868012965,10,8,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d27b16cce57350e919d9b47edc393892059a57f7f7e581d4df2d5506104ebeec.npz,16,True,48,0,0,0,160,10,340,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.55,1.0,antiphase,11,cost,map,-9.602641111134819,0.00011690449092549571,0.9998853272455263,0.0013408235469827973,0.0006913723508528147,0.0004409018436816181,True,True,True,5.666978624998592,8714,8244,budget,results/stage4_upgrade_v1/adaptive/cache/d298caa36dec7400b2e553eba98b9a73c1883f850501285a62272d9482d5af66.npz,128,False,2736,57,2736,5472,774242,8714,1576856,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,1.7,antiphase,11,cost,map,-14.665629938952772,3.439153617357249e-05,0.999979109406085,0.0008471229196565025,0.00036058692240723,9.400737250631064e-05,True,True,True,7.866800041025272,8939,8528,budget,results/stage4_upgrade_v1/adaptive/cache/d29ff03e78c7671a34dc9adda34bbbf82e85897868dba75cc55271d854363801.npz,96,False,2544,53,2544,5088,741092,8939,1510238,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,1.0,plus,11,cost,map,-9.882889037093523,1.788716449824257e-05,0.9999819754117505,0.0011996818543219545,0.00043773527002810564,0.00014913670043248395,True,True,True,3.08866991699324,5514,5191,budget,results/stage4_upgrade_v1/adaptive/cache/d2ae0a35801efe018e009ed84bf94e3ae879a9cae7032546d0bef8f739ca97f7.npz,96,True,2592,54,2592,5184,470896,5514,963188,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.2,ghz,23,cost,development,-8.080046428600152,1.951631390029185e-05,0.9999594049304149,0.00011947967444259078,8.934260757242907e-05,0.00039860531045936287,True,True,True,0.14471841702470556,777,682,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/d2b8afa299527dd15924d4b17d16c8343d6af13085cdeaaa6f8a1e9d0630ce63.npz,31,True,1296,28,1344,2688,33400,777,73730,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,1.4,antiphase,11,cost,map,-12.409917875961092,9.503328749493889e-06,0.9999933490223503,0.00028138598428191497,0.00014194819062601782,2.5797183605735796e-05,True,True,True,5.94339979099459,8686,8175,budget,results/stage4_upgrade_v1/adaptive/cache/d2b93682144dba4906e3529a56f19f6a4ad75832d64b9589f8c989db3bbf440a.npz,96,True,2688,56,2688,5376,768768,8686,1565660,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.2,ghz,23,fixed,development,-8.079803911151835,4.98309949399367e-05,0.9998966183563929,0.00022692657876843825,0.00017879038379997603,0.0009957221742423056,True,True,True,0.001728333008941263,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d2c2055c47817d521380f03ffbe606905da230c7b3ba71ce9cd12d2dc3bad61c.npz,23,True,48,0,0,0,96,6,204,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.55,1.8,plus,11,cost,map,-15.472936632237165,9.674176498242204e-05,0.9999419199886638,0.0018987491557591121,0.0007278446075208722,0.00022194038713574393,True,True,True,6.370837374997791,10457,9889,budget,results/stage4_upgrade_v1/adaptive/cache/d2f2f50ff7ff7abe4e6f3c0622a2a0c022ff36eb464d19ba9915b309b729ddd9.npz,64,True,2688,56,2688,5376,895334,10457,1822334,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.175,0.15,plus,11,gradient,heldout,-6.654760843405053,2.6145862697113387e-08,0.9999999535962677,6.460754430337445e-07,4.153716652854911e-07,1.2747359786347001e-06,True,True,True,0.19469316600589082,645,547,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/d2fdc2598c3eab629e5c1103ab0c0f4fcbadc545b2b28cfcf8d749ec37dcb912.npz,96,True,1632,34,1632,3264,30552,645,68922,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.15,plus,37,fixed,development,-4.197754463253773,0.04636177650167761,0.35852504271830876,0.5350318423202942,0.16269217954120163,0.1821446767385685,False,False,False,0.0047919999924488366,23,21,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d3048007a7b5ce03f26a89914a80006c1bcd48bb9ae632519b173567c9cc4313.npz,16,True,48,0,0,0,368,23,782,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.4,plus,37,fixed,development,-5.382806013813498,0.18364011427156735,0.18145841887172465,0.9192717386122603,0.3409018626906596,0.4647674957419108,False,False,False,0.0033614170097280294,16,15,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d3112175932f7d77f3a649c27e7c07ea0df55de4feda298a48c1783a819504e6.npz,16,True,48,0,0,0,256,16,544,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,1.0,1.0,ghz,11,cost,map,-10.643637278589543,0.0015333807900634877,0.9974795894161728,0.010735411721858379,0.0038673750513196214,0.0008026589807661466,False,True,False,2.2409642499987967,3782,3420,budget,results/stage4_upgrade_v1/adaptive/cache/d339029163a745bed58b08efcd7e7c6fd6abed2c0f20556cd596e2a79ec608ca.npz,127,True,2352,49,2352,4704,257338,3782,531648,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.0,1.1,plus,11,cost,n12,-16.123581759586834,0.0015389354393485395,0.9946931541350206,0.05580377480964205,0.030117945188706585,0.008858754479414643,False,True,False,20.319853292021435,4305,4014,budget,results/stage4_upgrade_v1/adaptive/cache/d3493baa04d1b9524324d3512417af5f71e99a98d2560dfbd01de68d19d0b12c.npz,128,True,4248,59,4248,8496,399310,4305,824222,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,1.6,plus,11,cost,map,-14.323668795563158,0.00014612871104069391,0.9999046956296452,0.0008946930007129317,0.0002596196295399922,0.000408273724459951,True,True,True,5.8432175000198185,7149,6762,budget,results/stage4_upgrade_v1/adaptive/cache/d349e76ddc83054d45bd9d95dcb10e788575b788da961f425a1519e26c2500de.npz,128,False,2544,53,2544,5088,600270,7149,1225014,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.675,0.35,antiphase,11,cost,heldout,-5.830303590154449,0.0020631799028290043,0.9780732735252959,0.09294477189925998,0.027350640802288162,0.03775367109141037,False,False,False,1.4079470419965219,2526,2311,budget,results/stage4_upgrade_v1/adaptive/cache/d38c1641340c88d886cfdfa389028ea754d59108012ce8368de0199f136c4f20.npz,128,True,2352,49,2352,4704,183432,2526,381324,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.55,1.5,ghz,11,cost,map,-13.224622553539575,6.77556582080463e-05,0.9999525507343334,0.0008690443450225932,0.0004024669311132323,0.00020938295040617838,True,True,True,4.035540167009458,7712,7281,budget,results/stage4_upgrade_v1/adaptive/cache/d38df03e1b24f7e00f1520301fd0629f7cdb6172cfb699383b3e59d7badbcf72.npz,95,True,2544,53,2544,5088,639088,7712,1303776,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
