n,kappa,h,label,level,evidence,source,bc
12,0.8,1.75,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/aa0d4acf39a87ce203c3150be5d8b48d1f786a41fd67500d332ecdde63214bb1.npz,PBC
12,0.8,1.85,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/7560d592343ccc6f274e93b598c1de0fdabc2282f52eb86dd3406b649e8ff50e.npz,PBC
12,0.8,1.95,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/eb424a19a9f701d433b7332666efff636a035c8791d1b7d87b6876a301c37f86.npz,PBC
16,0.0,0.05,ferro-like,R0,"Exact Ising ordered side, away from h=1; PBC finite-size observables retained",results/stage6_v1/reference_atlas/cache/c71ce59e13c9d6564c58e53a689b89ee52bbbe4be0fccef0f4acfad528f2a8c5.npz,PBC
16,0.0,0.15,ferro-like,R0,"Exact Ising ordered side, away from h=1; PBC finite-size observables retained",results/stage6_v1/reference_atlas/cache/d856b2888765973bde12f0c5d4edb2d2fee745bcd2221ef669e2ba7a7b25fac0.npz,PBC
16,0.0,0.25,ferro-like,R0,"Exact Ising ordered side, away from h=1; PBC finite-size observables retained",results/stage6_v1/reference_atlas/cache/e98a5763ba3f9213848b90bd77aefc986f45c75984b4817e417a035d7d10ee35.npz,PBC
16,0.0,0.35,ferro-like,R0,"Exact Ising ordered side, away from h=1; PBC finite-size observables retained",results/stage6_v1/reference_atlas/cache/24e573a7d8cd7cbca14f26f2996e7f2545102bd346f834732edadb1f49de13a3.npz,PBC
16,0.0,0.45,ferro-like,R0,"Exact Ising ordered side, away from h=1; PBC finite-size observables retained",results/stage6_v1/reference_atlas/cache/a78786ebcbcf9e2d67e68c27de4e95415623eb6942966c42f42c7a56aee8204c.npz,PBC
16,0.0,0.55,ferro-like,R0,"Exact Ising ordered side, away from h=1; PBC finite-size observables retained",results/stage6_v1/reference_atlas/cache/efeed02e291577a1b112a0d9456d98b8cfe444a77c8867ca9578a82bdae1b4ef.npz,PBC
16,0.0,0.65,ferro-like,R0,"Exact Ising ordered side, away from h=1; PBC finite-size observables retained",results/stage6_v1/reference_atlas/cache/cb1c8db699929eca6fd062d929f06e483af940cc1c99a12ff0a6490f18e0a515.npz,PBC
16,0.0,0.75,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b4093035537d80dde3a9eff5c074d599c7e03895f91114a5902cdcb3bf96a676.npz,PBC
16,0.0,0.85,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/17762a9d3146e8ce034c9f1999da490bdf43ecd6e7a1ac418e5e2be95285dd39.npz,PBC
16,0.0,0.95,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/936b331249664af032698028161ba6f9441ea9f31212470321368a5c3da62b1e.npz,PBC
16,0.0,1.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/39379e17b505a75d9ec51604dfb4df7bbeb719a66ac356aac21022619c9e3587.npz,PBC
16,0.0,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/bde33be13782c461bd3613adec10d2418b84de1c9644be1b313ad93855b6cd0e.npz,PBC
16,0.0,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b730d0d8cc9e3a574690747d85e227190a2a45a5f89210915e66fc9db13931e4.npz,PBC
16,0.0,1.35,paramagnetic-like,R0,"Exact Ising disordered side, away from h=1",results/stage6_v1/reference_atlas/cache/9f8af7ec27baf36fccca4b863bbab95a2e82d1043f30765781944bf781be4137.npz,PBC
16,0.0,1.45,paramagnetic-like,R0,"Exact Ising disordered side, away from h=1",results/stage6_v1/reference_atlas/cache/c217fa83eb9bfc3137d4d565743cc5fc6fb4116c5c4ce0c778b71842313c6ee1.npz,PBC
16,0.0,1.55,paramagnetic-like,R0,"Exact Ising disordered side, away from h=1",results/stage6_v1/reference_atlas/cache/c4ff44075be65be91d38e24b75f84bfcd24dca3fb056eb9ca94b66aa35fdfb3b.npz,PBC
16,0.0,1.65,paramagnetic-like,R0,"Exact Ising disordered side, away from h=1",results/stage6_v1/reference_atlas/cache/efcafc46d518a684bb862a67f09ae3d9e84606bf880eade0a987b63d3f3873fe.npz,PBC
16,0.0,1.75,paramagnetic-like,R0,"Exact Ising disordered side, away from h=1",results/stage6_v1/reference_atlas/cache/9d33ea0714260ff8996ea1c1af9ab87c52a60d1ee7dda5c6da90e8ddfd912a55.npz,PBC
16,0.0,1.85,paramagnetic-like,R0,"Exact Ising disordered side, away from h=1",results/stage6_v1/reference_atlas/cache/516743d80c72b40a567fe138b67dd7a6a2956d75a6449cf919a6bdc386075ca8.npz,PBC
16,0.0,1.95,paramagnetic-like,R0,"Exact Ising disordered side, away from h=1",results/stage6_v1/reference_atlas/cache/33d33638f5e01a02936c057f949ae25cd102b59e1f33322d7fba515812dc0f10.npz,PBC
16,0.3,0.05,ferro-like,R0_extension,Small-field continuation from classical ferro; m0 and fourth moment consistent; not a proved exact region boundary,results/stage6_v1/reference_atlas/cache/098bfeccd674d95745c7191d698310e6ef193a6084fb67b7f5cf9c3a81ac1357.npz,PBC
16,0.3,0.15,ferro-like,R0_extension,Small-field continuation from classical ferro; m0 and fourth moment consistent; not a proved exact region boundary,results/stage6_v1/reference_atlas/cache/5b99e0c6f7a2cd2e01dfa616550af9d532d714ec901d9c379d9c9a55ac7389d9.npz,PBC
16,0.3,0.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/94b0655e842e8137762a3b275c2d882efc4d255560484831421f1b0e76985ba5.npz,PBC
16,0.3,0.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/4d72476fd1e3de077c166a8b1fcf09a47e9fc1a5d08a450dda622466a36ee873.npz,PBC
16,0.3,0.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/669cffff22793dfc9d0f94452c1426c8b2f97f597031430b209c8d36a85d2c32.npz,PBC
16,0.3,0.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/af465ab19465ee915c851f07eb437bc1842a5a4a0fe99df8da1a74a3396c38b0.npz,PBC
16,0.3,0.65,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/a2c0d23cc1105c71bb6c8034c1e21ee0f30cd3d257973b481ed2b8ecd88087d5.npz,PBC
16,0.3,0.75,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8c85d2e268e5bd7bc80a50f7689fb911ad19e07bfd909860c03b8542b682d84b.npz,PBC
16,0.3,0.85,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d98b563574425fcd9271cd05d16a5e252f2439ac2808375c360be3531651902a.npz,PBC
16,0.3,0.95,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6e50dd3e9dccffc4c78e9a80e331651f64bf9104b7732dc50e95a5401234a80f.npz,PBC
16,0.3,1.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f3b605fbad5639b33ece72b9580c1e9e292bf1fd0580dde361588e1b322e09c8.npz,PBC
16,0.3,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/23c1bdfc8e0a827c4516f27555a73e2459460d7693c7f98ecefff599f566569c.npz,PBC
16,0.3,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cdfe9db8c009cb5d3aae1e731787b686782b692a2a91b4b36e8de4586031f908.npz,PBC
16,0.3,1.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/e613d04e495a178301e7f79c52fcbaf3bef820bb391fef8dea177d502a24e28a.npz,PBC
16,0.3,1.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1816e69fe1ad8fbeb43743fdcfca80f6d75a7e77af3b70f90ec4d6f331837a2b.npz,PBC
16,0.3,1.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f1747c32130548a527ed28579a911376fdedd47b0acc6112ac07d38310c30510.npz,PBC
16,0.3,1.65,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/8f888169bc2556e8f5b242c17c046c4d9c401aa76c877a6fb2da9e10bf82e93e.npz,PBC
16,0.3,1.75,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/7797baa6e3acdeabfbbef991e80c9035e10fce8d530fecc849cdc1f6cdf840c8.npz,PBC
16,0.3,1.85,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/80f5092000e0b22326d55b30ce376b2db30278af90f129961f1cbe6b85dcd00e.npz,PBC
16,0.3,1.95,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/478dd89542831ddd4317f98fd57a0d64274108b200b0629e51af261bebe292df.npz,PBC
16,0.45,0.01,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f0b6cae824d73fe8e2617e5e61cf66c31964e33ed747bb8c8046e84d82b4c9f6.npz,PBC
16,0.45,0.02,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/82267ad5b34470db7e2c12b4577cb25a760c8e6bbfbf71a5f1dd2300b54184f6.npz,PBC
16,0.45,0.035,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/722b4c3ab69be00fbcc2a5881e7ad167d56a1199ab9e52ae2940f860b21254bc.npz,PBC
16,0.45,0.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/470bb5ff3b9342ffb185064b8d35426eec66b1367c86cb399a3b50f28ca95541.npz,PBC
16,0.45,0.075,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8af953d0f8f7a04a1b5fe3f76b3891c5e60c34a113fddc143a7b12d5586cda9a.npz,PBC
16,0.45,0.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cf85328c3c415d51374fb7130120e96e02ff5328970cdb6a8079241bab90772e.npz,PBC
16,0.45,0.125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/81d9dde7dcd4a11a8a86bb9a9eaab4d7ccbc88baebe196a400691057991a946f.npz,PBC
16,0.45,0.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/82dd7e6e2446dfba6dca7e7cbaffda7403d971aaa7f4ff414a4f3c8a852edef2.npz,PBC
16,0.45,0.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/756a3940986ac1ae0e1bdbe5a8a4b29ba6b62376a829bb4b193fdcdd447dd9fa.npz,PBC
16,0.45,0.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/c710cd8159057fcfe8367611efbf60d91edd6abc43f01f6a28b0a2780cec0657.npz,PBC
16,0.45,0.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1807ee5fac83117a4ed19c8875441b47881321b4d65856609e131c035afb110c.npz,PBC
16,0.45,0.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/78445668688b7ad65e06ef3f440b637e6660e3bbd34775d186b43365730611bf.npz,PBC
16,0.45,0.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/a498b133f6eb66a339a112451aa00351b7e3e91f1d1b64db1238de12fe8155ed.npz,PBC
16,0.45,0.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/be8d36e8bdb1fd2dfd2c03bb84c8cb42c19fead8fb6b711b400ce18b1b98a77f.npz,PBC
16,0.45,0.65,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/5705e438fdf6965b969589800dac7ef91d5f89c6584f5b1fc4045cd4ec8d1ba1.npz,PBC
16,0.45,0.75,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/673e710b5de00ff067939b7789629ab8c33c7b6f5f6b08d5e2b8c8b269d987f8.npz,PBC
16,0.45,0.85,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3133509243de160652393dff45537230330d8c8a03933d37e75e3ccda3165deb.npz,PBC
16,0.45,0.95,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2322125fdab3f33bf5fe131f978ac51a148ed4dbac41cc6a03f346c0f587d025.npz,PBC
16,0.45,1.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/aa2ca43bd20a91cb310c38c3398af3fba5f194295ef35efb380af21f96d43d92.npz,PBC
16,0.45,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2b96e43c3ad47da73e22b19cefaef6f116015c1cc4034b23d642c6483aa9ec01.npz,PBC
16,0.45,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d7ce97b1ba9b6308635ec6c34af434384e40ffcfd7f2484a6c373941e4039ec7.npz,PBC
16,0.45,1.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/58bb6874140a13aa4bba53630efe717de9f6f0aa14dab0f2c21ca76684e7ab20.npz,PBC
16,0.45,1.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f33ca7463138c4f296207a29d83f8871ec22120c740600b3ea48a7d98423a94e.npz,PBC
16,0.45,1.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/373817e1d66211e6a19f15c5537b7946f7ac3eecf2638af90f8a6861551fb93e.npz,PBC
16,0.45,1.65,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/ca6ad4033dc07b29b9795b8a3d28f45108b814903a9e56e67b15f24d52c08a19.npz,PBC
16,0.45,1.75,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/134c1eeac36964cf399909e77eb8245197ff21c9806112d1588db0ea3f4795d5.npz,PBC
16,0.45,1.85,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/4109a900eb4e50e1c558127dcfbd0668f7d86ebeebc83228f4c66575d9d61850.npz,PBC
16,0.45,1.95,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/c79b208eea274e831ed324b67d45b5553d93c528f8c278f3e9e7f3fe672aa875.npz,PBC
16,0.5,0.01,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/aff21f296a78855d57bd482a88bedc4354eede5868731a8429df71e2f441bcaf.npz,PBC
16,0.5,0.02,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/4985fe36e180ad6030ad7848960a17a636a2043769a118d4b124d48b0e49ec39.npz,PBC
16,0.5,0.035,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ab13515259438867aae1aa9792369d2a420623bb69c532e16bc76fe02a8f323d.npz,PBC
16,0.5,0.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ab24fb0cf62e737b529f16a6157365346ecf2533496b7b382dc9fa99870088bd.npz,PBC
